"active";"category_name";"reference";"name";"color";"description";"price";"quantity";"picture_link"
1;"Maillots de bain";"dls125m-2/42";"Maillot de bain ""Dentelle"" mauve";"mauve";"Maillot de bain bandeau ""Dentelle"" mauve. Maillot recouvert de dentelle. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4323-6901-thickbox/maillot-de-bain-dentelle-mauve.jpg"
1;"Maillots de bain";"dls125m-3/44";"Maillot de bain ""Dentelle"" mauve";"mauve";"Maillot de bain bandeau ""Dentelle"" mauve. Maillot recouvert de dentelle. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4323-6901-thickbox/maillot-de-bain-dentelle-mauve.jpg"
1;"Maillots de bain";"dls125m-4/46";"Maillot de bain ""Dentelle"" mauve";"mauve";"Maillot de bain bandeau ""Dentelle"" mauve. Maillot recouvert de dentelle. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4323-6901-thickbox/maillot-de-bain-dentelle-mauve.jpg"
1;"Maillots de bain";"dls125o-1/40";"Maillot de bain ""Dentelle"" orange";"orange";"Maillot de bain bandeau ""Dentelle"" orange. Maillot recouvert de dentelle. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4324-6903-thickbox/maillot-de-bain-dentelle-orange.jpg"
1;"Maillots de bain";"dls125o-2/42";"Maillot de bain ""Dentelle"" orange";"orange";"Maillot de bain bandeau ""Dentelle"" orange. Maillot recouvert de dentelle. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4324-6903-thickbox/maillot-de-bain-dentelle-orange.jpg"
1;"Maillots de bain";"dls125o-3/44";"Maillot de bain ""Dentelle"" orange";"orange";"Maillot de bain bandeau ""Dentelle"" orange. Maillot recouvert de dentelle. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4324-6903-thickbox/maillot-de-bain-dentelle-orange.jpg"
1;"Maillots de bain";"dls125o-4/46";"Maillot de bain ""Dentelle"" orange";"orange";"Maillot de bain bandeau ""Dentelle"" orange. Maillot recouvert de dentelle. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4324-6903-thickbox/maillot-de-bain-dentelle-orange.jpg"
1;"Maillots de bain";"dls156v-1/40";"Maillot de bain ""Donna"" vert";"vert";"Maillot de bain bandeau ""Donna"" vert. Maillot recouvert de tissu imprimé multicolore. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4325-6905-thickbox/maillot-de-bain-donna-vert.jpg"
1;"Maillots de bain";"dls156v-2/42";"Maillot de bain ""Donna"" vert";"vert";"Maillot de bain bandeau ""Donna"" vert. Maillot recouvert de tissu imprimé multicolore. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4325-6905-thickbox/maillot-de-bain-donna-vert.jpg"
1;"Maillots de bain";"dls156v-3/44";"Maillot de bain ""Donna"" vert";"vert";"Maillot de bain bandeau ""Donna"" vert. Maillot recouvert de tissu imprimé multicolore. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4325-6905-thickbox/maillot-de-bain-donna-vert.jpg"
1;"Maillots de bain";"dls156v-4/46";"Maillot de bain ""Donna"" vert";"vert";"Maillot de bain bandeau ""Donna"" vert. Maillot recouvert de tissu imprimé multicolore. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4325-6905-thickbox/maillot-de-bain-donna-vert.jpg"
1;"Maillots de bain";"dls156r-1/40";"Maillot de bain ""Donna"" rose";"rose";"Maillot de bain bandeau ""Donna"" rose. Maillot recouvert de tissu imprimé multicolore. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";4;"http://www.chantefeuille.fr/4326-6906-thickbox/maillot-de-bain-donna-rose.jpg"
1;"Maillots de bain";"dls156r-2/42";"Maillot de bain ""Donna"" rose";"rose";"Maillot de bain bandeau ""Donna"" rose. Maillot recouvert de tissu imprimé multicolore. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";4;"http://www.chantefeuille.fr/4326-6906-thickbox/maillot-de-bain-donna-rose.jpg"
1;"Maillots de bain";"dls156r-3/44";"Maillot de bain ""Donna"" rose";"rose";"Maillot de bain bandeau ""Donna"" rose. Maillot recouvert de tissu imprimé multicolore. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4326-6906-thickbox/maillot-de-bain-donna-rose.jpg"
1;"Maillots de bain";"dls156r-4/46";"Maillot de bain ""Donna"" rose";"rose";"Maillot de bain bandeau ""Donna"" rose. Maillot recouvert de tissu imprimé multicolore. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4326-6906-thickbox/maillot-de-bain-donna-rose.jpg"
1;"Maillots de bain";"dls156o-1/40";"Maillot de bain ""Donna"" orange";"orange";"Maillot de bain bandeau ""Donna"" orange. Maillot recouvert de tissu imprimé multicolore. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4327-6907-thickbox/maillot-de-bain-donna-orange.jpg"
1;"Maillots de bain";"dls156o-2/42";"Maillot de bain ""Donna"" orange";"orange";"Maillot de bain bandeau ""Donna"" orange. Maillot recouvert de tissu imprimé multicolore. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4327-6907-thickbox/maillot-de-bain-donna-orange.jpg"
1;"Maillots de bain";"dls156o-3/44";"Maillot de bain ""Donna"" orange";"orange";"Maillot de bain bandeau ""Donna"" orange. Maillot recouvert de tissu imprimé multicolore. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4327-6907-thickbox/maillot-de-bain-donna-orange.jpg"
1;"Maillots de bain";"dls156o-4/46";"Maillot de bain ""Donna"" orange";"orange";"Maillot de bain bandeau ""Donna"" orange. Maillot recouvert de tissu imprimé multicolore. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4327-6907-thickbox/maillot-de-bain-donna-orange.jpg"
1;"Maillots de bain";"dls132c-1/40";"Maillot de bain ""Tricolore"" corail";"corail";"Maillot de bain bandeau ""Tricolore"" corail. Maillot imprimé tricolore dégrader. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4328-6908-thickbox/maillot-de-bain-tricolore-corail.jpg"
1;"Maillots de bain";"dls132c-2/42";"Maillot de bain ""Tricolore"" corail";"corail";"Maillot de bain bandeau ""Tricolore"" corail. Maillot imprimé tricolore dégrader. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";4;"http://www.chantefeuille.fr/4328-6908-thickbox/maillot-de-bain-tricolore-corail.jpg"
1;"Maillots de bain";"dls132c-3/44";"Maillot de bain ""Tricolore"" corail";"corail";"Maillot de bain bandeau ""Tricolore"" corail. Maillot imprimé tricolore dégrader. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4328-6908-thickbox/maillot-de-bain-tricolore-corail.jpg"
1;"Maillots de bain";"dls132c-4/46";"Maillot de bain ""Tricolore"" corail";"corail";"Maillot de bain bandeau ""Tricolore"" corail. Maillot imprimé tricolore dégrader. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4328-6908-thickbox/maillot-de-bain-tricolore-corail.jpg"
1;"Maillots de bain";"dls132v-1/40";"Maillot de bain ""Tricolore"" vert";"vert";"Maillot de bain bandeau ""Tricolore"" corail. Maillot imprimé tricolore dégrader. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4329-6910-thickbox/maillot-de-bain-tricolore-vert.jpg"
1;"Maillots de bain";"dls132v-2/42";"Maillot de bain ""Tricolore"" vert";"vert";"Maillot de bain bandeau ""Tricolore"" corail. Maillot imprimé tricolore dégrader. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4329-6910-thickbox/maillot-de-bain-tricolore-vert.jpg"
1;"Maillots de bain";"dls132v-3/44";"Maillot de bain ""Tricolore"" vert";"vert";"Maillot de bain bandeau ""Tricolore"" corail. Maillot imprimé tricolore dégrader. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4329-6910-thickbox/maillot-de-bain-tricolore-vert.jpg"
1;"Maillots de bain";"dls132v-4/46";"Maillot de bain ""Tricolore"" vert";"vert";"Maillot de bain bandeau ""Tricolore"" corail. Maillot imprimé tricolore dégrader. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4329-6910-thickbox/maillot-de-bain-tricolore-vert.jpg"
1;"Maillots de bain";"dls132b-1/40";"Maillot de bain ""Tricolore"" bleu";"bleu";"Maillot de bain bandeau ""Tricolore"" corail. Maillot imprimé tricolore dégrader. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";4;"http://www.chantefeuille.fr/4330-6912-thickbox/maillot-de-bain-tricolore-bleu.jpg"
1;"Maillots de bain";"dls132b-2/42";"Maillot de bain ""Tricolore"" bleu";"bleu";"Maillot de bain bandeau ""Tricolore"" corail. Maillot imprimé tricolore dégrader. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4330-6912-thickbox/maillot-de-bain-tricolore-bleu.jpg"
1;"Maillots de bain";"dls132b-3/44";"Maillot de bain ""Tricolore"" bleu";"bleu";"Maillot de bain bandeau ""Tricolore"" corail. Maillot imprimé tricolore dégrader. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4330-6912-thickbox/maillot-de-bain-tricolore-bleu.jpg"
1;"Maillots de bain";"dls132b-4/46";"Maillot de bain ""Tricolore"" bleu";"bleu";"Maillot de bain bandeau ""Tricolore"" corail. Maillot imprimé tricolore dégrader. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4330-6912-thickbox/maillot-de-bain-tricolore-bleu.jpg"
1;"Maillots de bain";"dls132o-1/40";"Maillot de bain ""Tricolore"" orange";"orange";"Maillot de bain bandeau ""Tricolore"" corail. Maillot imprimé tricolore dégrader. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4331-6914-thickbox/maillot-de-bain-tricolore-orange.jpg"
1;"Maillots de bain";"dls132o-2/42";"Maillot de bain ""Tricolore"" orange";"orange";"Maillot de bain bandeau ""Tricolore"" corail. Maillot imprimé tricolore dégrader. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4331-6914-thickbox/maillot-de-bain-tricolore-orange.jpg"
1;"Maillots de bain";"dls132o-3/44";"Maillot de bain ""Tricolore"" orange";"orange";"Maillot de bain bandeau ""Tricolore"" corail. Maillot imprimé tricolore dégrader. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4331-6914-thickbox/maillot-de-bain-tricolore-orange.jpg"
1;"Maillots de bain";"dls132o-4/46";"Maillot de bain ""Tricolore"" orange";"orange";"Maillot de bain bandeau ""Tricolore"" corail. Maillot imprimé tricolore dégrader. Rembourré avec coque non amovible, push up amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4331-6914-thickbox/maillot-de-bain-tricolore-orange.jpg"
1;"Maillots de bain";"dls021n-1/40";"Maillot de bain ""Aurélie"" triangle noir";"noir";"Maillot de bain triangle ""Aurélie"" noir. Maillot rembourré avec coque non amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4332-6916-thickbox/maillot-de-bain-aurelie-triangle-noir.jpg"
1;"Maillots de bain";"dls021n-2/42";"Maillot de bain ""Aurélie"" triangle noir";"noir";"Maillot de bain triangle ""Aurélie"" noir. Maillot rembourré avec coque non amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4332-6916-thickbox/maillot-de-bain-aurelie-triangle-noir.jpg"
1;"Maillots de bain";"dls021n-3/44";"Maillot de bain ""Aurélie"" triangle noir";"noir";"Maillot de bain triangle ""Aurélie"" noir. Maillot rembourré avec coque non amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4332-6916-thickbox/maillot-de-bain-aurelie-triangle-noir.jpg"
1;"Maillots de bain";"dls021n-4/46";"Maillot de bain ""Aurélie"" triangle noir";"noir";"Maillot de bain triangle ""Aurélie"" noir. Maillot rembourré avec coque non amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4332-6916-thickbox/maillot-de-bain-aurelie-triangle-noir.jpg"
1;"Maillots de bain";"dls021b-1/40";"Maillot de bain ""Aurélie"" triangle blanc";"blanc";"Maillot de bain triangle ""Aurélie"" blanc. Maillot rembourré avec coque non amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4333-6917-thickbox/maillot-de-bain-aurelie-triangle-blanc.jpg"
1;"Maillots de bain";"dls021b-2/42";"Maillot de bain ""Aurélie"" triangle blanc";"blanc";"Maillot de bain triangle ""Aurélie"" blanc. Maillot rembourré avec coque non amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4333-6917-thickbox/maillot-de-bain-aurelie-triangle-blanc.jpg"
1;"Maillots de bain";"dls021b-3/44";"Maillot de bain ""Aurélie"" triangle blanc";"blanc";"Maillot de bain triangle ""Aurélie"" blanc. Maillot rembourré avec coque non amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4333-6917-thickbox/maillot-de-bain-aurelie-triangle-blanc.jpg"
1;"Maillots de bain";"dls021b-4/46";"Maillot de bain ""Aurélie"" triangle blanc";"blanc";"Maillot de bain triangle ""Aurélie"" blanc. Maillot rembourré avec coque non amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4333-6917-thickbox/maillot-de-bain-aurelie-triangle-blanc.jpg"
1;"Maillots de bain";"dls021t-1/40";"Maillot de bain ""Aurélie"" triangle turquoise";"turquoise";"Maillot de bain triangle ""Aurélie"" turquoise. Maillot rembourré avec coque non amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4334-6918-thickbox/maillot-de-bain-aurelie-triangle-turquoise.jpg"
1;"Maillots de bain";"dls021t-2/42";"Maillot de bain ""Aurélie"" triangle turquoise";"turquoise";"Maillot de bain triangle ""Aurélie"" turquoise. Maillot rembourré avec coque non amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4334-6918-thickbox/maillot-de-bain-aurelie-triangle-turquoise.jpg"
1;"Maillots de bain";"dls021t-3/44";"Maillot de bain ""Aurélie"" triangle turquoise";"turquoise";"Maillot de bain triangle ""Aurélie"" turquoise. Maillot rembourré avec coque non amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4334-6918-thickbox/maillot-de-bain-aurelie-triangle-turquoise.jpg"
1;"Maillots de bain";"dls021t-4/46";"Maillot de bain ""Aurélie"" triangle turquoise";"turquoise";"Maillot de bain triangle ""Aurélie"" turquoise. Maillot rembourré avec coque non amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4334-6918-thickbox/maillot-de-bain-aurelie-triangle-turquoise.jpg"
1;"Maillots de bain";"dls021f-1/40";"Maillot de bain ""Aurélie"" triangle fushia";"fushia";"Maillot de bain triangle ""Aurélie"" fushia. Maillot rembourré avec coque non amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4335-6920-thickbox/maillot-de-bain-aurelie-triangle-fushia.jpg"
1;"Maillots de bain";"dls021f-2/42";"Maillot de bain ""Aurélie"" triangle fushia";"fushia";"Maillot de bain triangle ""Aurélie"" fushia. Maillot rembourré avec coque non amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4335-6920-thickbox/maillot-de-bain-aurelie-triangle-fushia.jpg"
1;"Maillots de bain";"dls021f-3/44";"Maillot de bain ""Aurélie"" triangle fushia";"fushia";"Maillot de bain triangle ""Aurélie"" fushia. Maillot rembourré avec coque non amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4335-6920-thickbox/maillot-de-bain-aurelie-triangle-fushia.jpg"
1;"Maillots de bain";"dls021f-4/44";"Maillot de bain ""Aurélie"" triangle fushia";"fushia";"Maillot de bain triangle ""Aurélie"" fushia. Maillot rembourré avec coque non amovible. Se noue autour du cou et dans le dos. Culotte assorti, se noue sur les côtés. Composition: 82% Polyester - 18% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4335-6920-thickbox/maillot-de-bain-aurelie-triangle-fushia.jpg"
1;"";"XXX";;;